"plot_ID","LAT","LON"
"54_75_5191",38.440324,-79.940542
"54_75_5200",38.388332,-79.873218
"54_75_5208",38.351778,-80.147619
"54_75_5210",38.368813,-80.264101
"54_75_5216",38.299259,-79.867603
"54_75_5221",38.208963,-80.024295
"54_75_5231",38.281583,-80.328118
"54_75_5236",38.210155,-80.205053
"54_75_5237",38.23268,-80.346429
"54_75_6154",38.458502,-79.772833
"54_75_7804",38.596788,-79.731907
"54_75_7822",38.449824,-79.83765
"54_75_7863",38.232257,-80.293102
"54_75_7870",38.131422,-80.136545
"54_75_7877",38.122783,-79.982313
"54_75_7882",38.067457,-79.991539
"54_75_8774",38.368062,-80.170872
"54_75_8779",38.302862,-80.249284
"54_71_5085",38.858888,-79.250845
"54_71_5099",38.863282,-79.377656
"54_71_7710",38.889,-79.25551
"54_71_7749",38.765958,-79.505304
"54_25_4078",38.057627,-79.968941
"54_25_4085",37.984014,-80.144901
"54_25_6686",38.213124,-80.437514
"54_25_6706",37.975927,-80.065054
"54_25_6716",37.933432,-80.256008
"54_23_4054",38.948448,-79.329165
"54_83_5446",38.839481,-79.637809
"54_83_5495",38.733321,-79.92982
"54_83_5522",38.577865,-79.884362
"54_83_8050",39.000251,-79.714087
"54_83_8099",38.742048,-79.715174
"54_83_8104",38.680838,-79.73029
"54_83_8107",38.742985,-79.846197
"54_83_8135",38.69548,-79.885908
"54_83_8137",38.595265,-79.91061
"54_83_8152",38.469951,-80.15263
"54_93_5710",39.113719,-79.740412
"54_93_5715",39.050219,-79.659591
"54_93_8316",39.070082,-79.515645
"54_93_8324",39.126037,-79.822962
"54_93_8327",39.073874,-79.680889
"54_93_8330",39.070642,-79.375534
"54_93_8811",38.988201,-79.399556
"54_63_385",37.52006,-80.387213
"54_67_5055",38.239748,-80.540521
"54_67_8764",38.251033,-80.576299
"54_71_7742",38.722379,-79.50552
"54_71_7756",38.618358,-79.196322
"54_71_7762",38.538043,-79.262285
"54_71_7767",38.451801,-79.276124
"54_75_5179",38.694486,-79.80148
"54_75_5181",38.598299,-79.81214
"54_75_5184",38.519056,-79.708433
"54_75_5187",38.382437,-79.7415
"54_75_5199",38.386837,-79.904614
"54_75_5205",38.376393,-80.083071
"54_75_5217",38.270234,-79.988791
"54_75_5225",38.330157,-79.980768
"54_75_5227",38.307307,-80.121685
"54_31_6915",38.848145,-78.849589
"54_31_6886",38.953637,-78.692171
"54_71_5095",38.726528,-79.102897
"54_71_5140",38.499175,-79.211273
"54_93_5686",39.242322,-79.663765
"54_93_5701",39.072409,-79.601955
"54_75_3599",38.280158,-79.996616
"54_23_6676",38.971637,-79.248481
"54_101_5882",38.310065,-80.485003
"54_101_6206",38.388939,-80.467686
"54_101_8492",38.374625,-80.324635
"54_101_8497",38.296845,-80.376416
"12_37_90024",29.97,-85
"12_131_90071",30.69,-86.25
"12_23_90103",30.28,-82.56
"12_5_90060",30.11,-85.67
"27_21_20600",47.206842,-93.985141
"27_31_20484",47.887865,-90.813544
"54_63_4952",37.534039,-80.345076
"54_63_4956",37.472812,-80.390896
"54_67_5049",38.246494,-80.48544
"54_67_7678",38.278392,-80.526355
"10_1_997",39.09794,-75.535847
"10_5_998",38.706055,-75.385775
"54_23_4055",38.942415,-79.308893
"54_71_5126",38.635506,-79.619285
"54_75_5172",38.725624,-79.757646
"54_75_5174",38.643686,-79.736774
"54_75_5193",38.476363,-79.834545
"54_75_5197",38.412873,-79.86409
"54_75_5209",38.343986,-80.065208
"54_75_5211",38.334419,-80.163378
"54_75_5232",38.280819,-80.29436
"54_75_5238",38.20472,-80.303987
"54_75_5250",38.102035,-80.029024
"54_75_6152",38.406301,-79.760529
"54_75_6157",38.347473,-80.241973
"54_75_7813",38.495886,-79.909121
"54_75_7817",38.582438,-79.847552
"54_71_7711",38.874915,-79.367053
"54_71_7738",38.734019,-79.463646
"54_75_7807",38.561169,-79.711199
"54_75_7826",38.372306,-79.89755
"54_75_7834",38.364793,-80.157563
"54_75_7838",38.3544,-80.299846
"54_75_7843",38.289521,-79.850086
"54_75_7848",38.215397,-80.033902
"54_75_7857",38.29978,-80.199624
"54_75_7858",38.293325,-80.347044
"54_75_7864",38.221629,-80.246782
"54_75_7878",38.122814,-80.094595
"54_75_8768",38.661992,-79.814138
"54_71_5089",38.870711,-79.484798
"54_71_5124",38.701034,-79.57057
"54_83_5434",38.98216,-79.682555
"54_83_5435",38.966049,-79.602353
"54_83_5442",38.853701,-79.639732
"54_83_5478",38.796904,-79.516899
"54_83_5479",38.799668,-79.667355
"54_83_5496",38.744046,-79.883232
"54_83_5504",38.666881,-79.927396
"54_83_6178",38.489489,-80.167689
"54_83_8067",38.809897,-79.628391
"54_83_8100",38.740642,-79.599332
"54_93_5698",39.100658,-79.518951
"54_93_5717",39.017446,-79.383202
"54_93_6194",39.126345,-79.690501
"54_93_6195",39.03468,-79.705927
"54_93_8311",39.106089,-79.427582
"54_93_8331",39.038128,-79.323206
"54_93_8334",38.970573,-79.363756
"54_93_8335",39.026859,-79.62377
"54_93_8809",39.117055,-79.767244
"54_101_5878",38.341284,-80.413815
"54_101_5891",38.384051,-80.547999
"54_101_6207",38.268009,-80.433457
"54_101_8493",38.392559,-80.4586
"54_71_5101",38.812141,-79.335315
"54_71_5116",38.667823,-79.404416
"54_71_5123",38.740887,-79.538523
"54_71_5125",38.667396,-79.583035
"54_71_5128",38.616711,-79.620045
"54_71_7716",38.816125,-79.522159
"54_71_7751",38.684375,-79.592139
"26_135_9019",44.63,-83.91
"54_25_4080",38.048132,-80.093401
"54_25_4091",38.041212,-80.239063
"54_25_4093",37.980774,-80.25736
"54_25_4096",37.894853,-80.28518
"54_25_4138",37.90513,-80.15977
"54_75_5177",38.610187,-79.784198
"54_75_5212",38.305845,-80.104198
"54_75_5235",38.229649,-80.273984
"54_75_6155",38.4609,-79.985509
"54_75_7806",38.622964,-79.843057
"54_75_7809",38.532633,-79.677103
"54_75_7831",38.380713,-80.096455
"54_75_7837",38.316241,-80.108791
"54_75_7856",38.33051,-80.291292
"54_75_7867",38.179103,-80.359624
"54_75_7881",38.114646,-80.077025
"54_75_8770",38.478555,-79.898674
"54_77_5316",39.271023,-79.563712
"54_23_4052",38.970653,-79.250526
"54_83_5431",38.979043,-79.588006
"54_83_5456",38.903279,-79.750454
"54_83_5487",38.686626,-79.697343
"54_83_5489",38.747845,-79.850787
"54_83_5514",38.705356,-79.876058
"54_83_5517",38.593501,-79.912863
"54_83_8090",38.783066,-79.886095
"54_83_8098",38.760593,-79.712638
"54_93_5716",39.050442,-79.364127
"54_93_6192",39.07304,-79.525689
"54_93_8322",39.155514,-79.70453
"54_101_5881",38.301091,-80.406115
"54_101_5890",38.372534,-80.505614
"54_101_5892",38.315414,-80.514238
"54_25_4092",37.99818,-80.199709
"54_25_6705",37.999241,-80.112879
"54_25_6710",37.954607,-80.155121
"54_25_6730",37.949392,-80.314749
"54_25_6764",37.858519,-80.208077
"54_67_5054",38.247311,-80.570481
"54_25_6684",38.210925,-80.379146
"54_25_6708",37.957171,-80.192287
"54_25_6766",37.826647,-80.21949
"54_67_7673",38.28626,-80.492972
"54_71_5088",38.88473,-79.418379
"12_55_90172",27.578911,-81.275849
"12_17_90914",28.719605,-82.612577
"12_83_90295",29.104611,-81.972511
"12_83_90270",29.47,-81.81
"12_83_90310",29.327629,-81.801999
"12_83_90307",29.495934,-81.861327
"12_131_90025",30.527741,-86.280857
"10_3_569",39.562489,-75.688909
"10_5_85",38.830941,-75.287554
"12_27_90914",27.114752,-81.970211
"12_69_90204",29.06,-81.61
"45_1_90019",34.027878,-82.580898
"10_1_48",39.279012,-75.503335
"10_3_631",39.536231,-75.759582
"54_93_5689",39.177442,-79.576488
"54_93_5699",39.098611,-79.495258
"54_93_5718",39.01488,-79.357709
"54_93_6196",39.02362,-79.693133
"54_93_8297",39.238887,-79.661639
"54_93_8326",39.08875,-79.760155
"54_101_5895",38.280366,-80.362219
"54_101_6209",38.372057,-80.501427
"54_101_8496",38.313132,-80.431342
"54_99_1933",38.0687,-82.356741
"54_25_6702",38.023216,-80.092148
"54_25_6714",37.973456,-80.278349
"54_25_6762",37.88965,-80.167582
"54_31_6911",38.925378,-78.767032
"54_71_5118",38.634545,-79.457441
"54_25_4061",38.249196,-80.417341
"54_25_4079",38.04209,-80.126643
"54_25_4081",38.036771,-80.022088
"54_25_4095",37.918732,-80.233175
"54_25_6709",37.951967,-80.095627
"54_25_6723",37.997818,-80.275503
"54_25_6768",37.800123,-80.241051
"54_71_5122",38.778498,-79.502395
"54_71_5087",38.836211,-79.279968
"54_71_5127",38.636712,-79.568293
"54_67_5051",38.278607,-80.575723
"54_67_5053",38.268965,-80.626926
"54_75_5183",38.553218,-79.757893
"54_75_5190",38.493865,-79.964238
"54_75_5204",38.397371,-80.1372
"54_75_5224",38.17959,-80.063753
"54_75_5251",38.103204,-79.984404
"54_75_6163",38.203071,-80.247373
"54_75_7801",38.656025,-79.774882
"54_75_7836",38.352388,-80.164815
"54_75_7840",38.36566,-79.914706
"54_75_7855",38.332767,-80.254723
"54_75_7865",38.198204,-80.29073
"54_75_8769",38.399983,-79.731495
"54_101_5873",38.428955,-80.431735
"54_77_5326",39.228415,-79.522664
"54_31_4292",38.898677,-78.782117
"54_31_6883",39.014464,-78.672668
"54_71_7754",38.624857,-79.150404
"54_71_7760",38.545132,-79.201182
"54_31_4264",38.98301,-78.767449
"54_27_4202",39.124096,-78.529474
"54_31_4251",39.048386,-78.577324
"45_7_90914",34.531829,-82.618163
"54_67_5052",38.274764,-80.515812
"26_135_9033",44.57,-84.08
"54_67_7677",38.288649,-80.579354
"54_83_5429",38.929262,-79.403425
"54_83_5438",38.924594,-79.686277
"54_83_5443",38.836151,-79.603787
"55_3_29018",46.919487,-90.724507
"54_83_5488",38.789245,-79.797119
"54_83_8057",38.929067,-79.614606
"54_83_8095",38.808326,-79.675371
"54_83_8101",38.717718,-79.570744
"54_83_8102",38.719143,-79.699025
"54_83_8115",38.749142,-79.865817
"54_83_8138",38.564906,-79.960978
"54_83_8150",38.49626,-80.179094
"54_83_5490",38.723688,-79.792345
"54_83_5515",38.637619,-79.843342
"54_83_5531",38.453329,-80.208054
"54_25_6763",37.865496,-80.235174
"54_71_7718",38.779088,-79.086515
"54_71_7725",38.833039,-79.287809
"54_71_7765",38.483624,-79.269331
"12_127_90200",28.833639,-80.811937
"12_105_90485",27.670104,-81.307416
"12_9_90189",28.640805,-80.714826
"54_71_5084",38.905949,-79.285523
"54_71_5114",38.698626,-79.538435
"54_71_7712",38.870729,-79.312205
"54_75_5175",38.614888,-79.683305
"54_75_5213",38.315829,-79.852674
"54_75_5239",38.165744,-80.320307
"54_75_6161",38.305095,-80.256353
"54_75_7800",38.650313,-79.625345
"54_75_8775",38.384961,-79.993569
"54_75_7862",38.245789,-80.284818
"54_83_5430",38.975819,-79.713491
"54_83_5480",38.797054,-79.641189
"54_83_5483",38.773805,-79.681237
"54_83_5523",38.539826,-79.90273
"54_83_5524",38.527246,-79.953019
"54_83_5532",38.46706,-80.141537
"54_83_8055",38.955482,-79.432421
"54_83_8056",38.947127,-79.686728
"54_83_8064",38.889266,-79.635758
"54_83_8066",38.858114,-79.674705
"54_83_8094",38.779598,-79.533241
"54_83_8145",38.546296,-79.879287
"54_75_7810",38.45588,-79.753987
"54_75_7824",38.420253,-79.861641
"54_75_7847",38.257818,-80.022688
"54_75_7859",38.270284,-80.295715
"54_101_5879",38.357937,-80.343953
"54_101_8498",38.277312,-80.428452
"54_101_8508",38.364162,-80.559629
"54_25_4063",38.209445,-80.408198
"54_25_4082",38.019181,-80.172118
"54_93_8313",39.103154,-79.560652
"54_71_7727",38.814729,-79.347733
"51_117_28",36.61935,-78.391667
"51_117_36",36.572313,-78.432546
"54_99_266",38.032743,-82.40175
"54_31_6903",38.945839,-78.792919
"54_31_4261",39.015512,-78.697387
"54_31_6880",39.020794,-78.613406
"54_71_7721",38.721505,-79.094097
"54_71_7757",38.584351,-79.182655
"51_165_117",38.337614,-78.645494
"10_3_155",39.838438,-75.561778
"51_157_2",38.674109,-78.32162
"51_139_46",38.597034,-78.379143
"51_113_30",38.531854,-78.412695
"51_79_12",38.443265,-78.473673
"51_79_1",38.374009,-78.511439
"51_71_52",37.453736,-80.586041
"51_71_17",37.380591,-80.636537
"51_157_21",38.751162,-78.26943
"55_81_20069",44.146136,-90.34696
"55_113_20608",45.908159,-90.698888
"55_125_20038",46.136072,-89.163878
"51_83_58",36.753444,-78.695707
"51_117_60",36.586575,-78.578193
"51_155_69",37.056471,-80.82395
"51_197_80",36.992241,-80.86657
"51_45_73",37.433098,-80.175509
"51_21_67",37.137907,-81.106531
"51_197_91",37.007038,-81.176622
"51_197_97",36.770579,-81.135632
"51_173_81",36.758969,-81.300787
"51_173_84",36.92491,-81.38118
"51_169_93",36.869737,-82.504402
"51_169_100",36.791582,-82.697499
"51_195_85",36.861531,-82.822805
"51_139_60",38.520302,-78.653172
"51_171_88",38.829716,-78.481498
"51_139_57",38.685793,-78.556115
"51_15_159",37.99427,-78.913875
"51_125_85",37.84559,-79.000258
"51_15_167",37.926121,-79.134657
"51_171_101",38.901695,-78.71182
"51_171_105",38.764572,-78.8411
"51_165_179",38.554239,-79.133314
"51_15_174",38.318629,-79.242829
"51_9_93",37.776287,-79.190821
"51_163_127",37.558704,-79.477876
"51_163_138",37.871134,-79.631054
"51_5_94",37.654433,-80.053912
"51_165_43",38.696961,-78.957069
"51_165_108",38.632549,-79.018481
"51_165_64",38.456316,-79.091046
"51_15_122",38.403541,-79.140611
"51_15_118",38.408899,-79.300542
"51_15_116",38.333622,-79.334839
"51_165_82",38.781021,-78.922392
"51_83_90126",36.72,-78.69
"51_165_90112",38.47,-79.17
"51_17_90041",38.03,-79.72
"51_169_50",36.732073,-82.800078
"51_197_7",36.775515,-81.241826
"51_173_21",36.769998,-81.366413
"51_21_53",37.15936,-81.199079
"51_21_37",37.096298,-81.240998
"51_21_27",36.999322,-81.409743
"51_173_32",36.849631,-81.348133
"51_117_73",36.583533,-78.43823
"51_15_104",37.929913,-79.021567
"51_9_75",37.7855,-79.155882
"51_173_64",36.778483,-81.536172
"51_71_25",37.244934,-80.857832
"51_45_45",37.590074,-80.034821
"51_45_38",37.592647,-80.19431
"51_45_13",37.441516,-80.099083
"51_15_90129",38.33,-79.28
"51_125_90001",37.83,-79.11
"51_161_57",37.366866,-80.144146
"51_45_40",37.371691,-80.308049
"51_141_63",36.820278,-80.079697
"51_195_90026",37.17,-82.58
"51_197_90033",36.83,-81.06
"55_41_20370",45.434954,-88.779815
"51_171_96",38.986505,-78.567467
"51_5_84",37.889106,-79.948613
"51_45_59",37.579867,-80.099719
"51_5_104",37.819835,-80.139479
"51_23_113",37.567615,-79.934612
"51_23_98",37.501415,-79.655322
"51_165_185",38.705851,-79.062522
"51_165_191",38.621414,-79.078835
"51_165_198",38.480541,-79.15956
"51_15_186",38.409183,-79.203209
"51_15_203",38.259426,-79.280452
"51_91_77",38.248733,-79.437575
"51_5_74",37.795514,-79.674741
"51_91_85",38.414714,-79.692359
"51_91_87",38.344297,-79.714259
"51_91_90",38.257164,-79.769531
"51_17_114",38.183962,-79.808816
"51_17_135",37.963258,-79.750789
"51_45_83",37.516036,-80.294401
"51_71_87",37.221354,-80.925635
"51_173_88",36.993414,-81.502784
"51_77_84",36.685839,-81.479308
"51_173_99",36.684017,-81.639961
"51_15_221",38.175248,-79.482551
"51_163_135",37.938328,-79.585381
"51_17_126",38.107648,-79.838664
"51_5_81",37.795668,-79.828179
"51_23_110",37.721436,-79.867999
"51_165_70",38.557804,-79.059283
"51_15_22",38.290378,-79.218323
"51_165_118",38.312767,-78.688948
"51_3_7",38.199211,-78.738574
"51_15_51",38.160881,-78.77439
"51_11_42",37.385385,-78.814948
"55_7_20742",46.911519,-90.988063
"27_31_10503",48.073998,-90.504949
"27_31_10504",48.073076,-90.321348
"27_31_10505",46.256405,-92.456154
"27_31_10506",46.329467,-92.665118
"27_31_10509",47.902211,-90.935952
"27_31_10510",48.300748,-92.250716
"27_137_20363",48.111898,-92.130821
"27_137_20372",48.039821,-92.026347
"27_137_20375",48.000246,-92.39009
"27_137_20378",47.965812,-92.029845
"27_137_20380",47.922616,-92.243171
"27_137_20437",47.197937,-92.004396
"45_37_90001",33.771236,-81.904462
"27_61_21439",47.530868,-93.824188
"27_137_20473",48.196126,-91.970297
"27_31_20478",47.919626,-90.068638
"27_31_20483",47.89028,-90.595874
"55_63_20237",43.850218,-91.274892
"27_97_20497",46.261336,-94.447369
"55_3_20597",47.005057,-90.436373
"27_137_20355",48.249407,-92.104852
"51_121_81",37.30864,-80.372799
"51_19_130",37.602665,-79.419771
"51_165_116",38.589499,-79.009677
"51_165_24",38.429698,-79.123644
"51_3_28",38.239939,-78.698448
"27_5_20388",47.135444,-95.72286
"45_37_90014",33.858248,-82.084141
"45_71_90030",34.282447,-81.593498
"45_65_90028",33.88708,-82.292903
"45_77_90018",34.828839,-82.701497
"45_87_90014",34.612465,-81.695156
"45_47_90055",34.187995,-82.143365
"45_1_90007",34.218421,-82.454352
"51_173_29",36.728356,-81.520602
"51_165_90096",38.42,-79.11
"51_17_90001",38,-79.97
"51_165_90108",38.53,-79.06
"51_163_90012",38,-79.53
"51_191_90069",36.67,-81.69
"51_17_90042",38.08,-79.72
"51_17_90039",37.94,-79.72
"51_121_90007",37.25,-80.53
"51_17_90074",38.14,-79.5
"51_5_90053",37.83,-79.89
"12_105_90482",27.721594,-81.311242
"45_23_91",34.641402,-81.416562
"45_37_74",33.793545,-82.097497
"45_71_107",34.367727,-81.575572
"45_87_83",34.640593,-81.578871
"12_77_90013",30.19,-85.03
"45_1_90009",34.310802,-82.445449
"1_133_5",34.280643,-87.286981
"12_53_90914",28.611086,-82.636183
"12_69_90247",29.061356,-81.499356
"1_65_11",32.894685,-87.46489
"1_63_50",32.559251,-87.871349
"12_83_90315",29.253548,-81.700508
"12_113_90197",30.5,-86.83
"12_69_90246",29.088177,-81.470301
"12_3_90102",30.28054,-82.392904
"12_23_90148",30.360346,-82.575786
"12_83_90309",29.225572,-81.805204
"1_29_62",33.692294,-85.579999
"12_83_90219",29.17,-81.67
"12_45_90914",29.690776,-85.367176
"12_127_90009",29.104142,-81.445526
"12_83_90317",29.000203,-81.692352
"12_23_90914",30.160856,-82.557381
"12_57_90914",27.831843,-82.474094
"12_105_90498",27.667478,-81.253409
"12_107_90147",29.395549,-81.723598
"12_79_90914",30.450122,-83.501509
"12_83_90312",29.138924,-81.717001
"12_77_90028",30.22,-84.97
"12_83_90104",29.06,-82.11
"12_77_90029",30.19,-84.97
"12_83_90314",29.360566,-81.759506
"12_5_90192",29.995909,-85.505246
"12_77_90197",30.055083,-84.672448
"12_3_90124",30.393412,-82.337141
"12_77_90033",30.11,-84.97
"12_91_90078",30.47,-86.67
"12_83_90306",29.306528,-81.885887
"12_105_90497",27.695592,-81.245763
"12_83_90305",29.248696,-81.857106
"12_129_90026",30,-84.5
"12_23_90154",30.229452,-82.51472
"12_129_90095",30.19,-84.25
"12_59_90914",30.891076,-85.667786
"12_113_90061",30.365188,-87.161609
"12_5_90116",30.19,-85.5
"12_73_90136",30.360191,-84.561316
"12_91_90147",30.557071,-86.445382
"12_107_90059",29.5,-81.75
"12_83_90388",29.207648,-82.054444
"12_91_90207",30.606309,-86.774594
"12_77_90172",30.052542,-84.919797
"12_83_90381",29.000655,-81.663757
"12_113_90112",30.697012,-87.022605
"12_55_90169",27.636976,-81.274197
"12_129_90125",30.18791,-84.667616
"12_83_90375",29.22925,-81.736704
"12_91_90227",30.617105,-86.527628
"12_77_90187",30.279851,-84.833456
"12_83_90313",29.191973,-81.751626
"12_23_90149",30.225275,-82.611806
"12_65_90914",30.110438,-84.030264
"12_83_90367",29.472306,-81.804195
"12_83_90369",29.091877,-81.778177
"12_101_90914",28.223139,-82.145648
"12_83_90308",29.025571,-81.77746
"12_91_90236",30.666514,-86.726022
"12_83_90316",29.139611,-81.670599
"12_23_90134",30.389048,-82.496794
"12_23_90153",30.362309,-82.503754
"12_107_90150",29.396079,-81.667998
"12_91_90208",30.445081,-86.780953
"12_83_90379",29.275817,-81.693956
"12_77_90173",30.223689,-84.918319
"12_133_90914",30.525668,-85.534377
"12_63_90165",31,-85.03
"12_23_90172",30.273235,-82.505917
"12_83_90383",29.058337,-81.66403
"12_3_90099",30.252002,-82.445684
"12_83_90353",29.24889,-81.859041
"12_77_90166",30.199012,-84.968917
"12_83_90364",29.272113,-81.802708
"12_77_90180",30.1949,-84.862732
"12_91_90231",30.521597,-86.44387
"12_83_90366",29.419592,-81.80414
"12_105_90501",27.662079,-81.223489
"26_71_20470",46.169593,-88.871552
"26_53_20361",46.267752,-89.016129
"26_53_20058",46.271194,-89.201829
"26_131_20031",46.614346,-89.5442
"26_1_20007",44.640089,-83.582825
"26_153_20383",46.169806,-86.119436
"26_153_20327",46.330453,-86.229179
"26_53_20363",46.164971,-89.049058
"26_135_20216",44.598756,-84.298346
"26_135_20009",44.679182,-84.105174
"26_135_20215",44.613768,-83.940497
"26_135_20217",44.531862,-83.978905
"26_135_20218",44.526919,-84.175923
"26_61_20425",46.667097,-88.796068
"26_61_20426",46.615059,-88.814158
"26_131_20492",46.75477,-88.925433
"26_61_29016",46.678415,-88.956321
"26_153_20189",46.17237,-86.570306
"26_41_20415",46.079455,-86.601578
"26_3_20397",46.32986,-86.822438
"26_61_20411",46.659752,-88.867115
"26_61_20412",46.503176,-88.928741
"26_131_20476",46.645589,-89.234737
"26_123_20136",43.601621,-85.856787
"26_153_20283",46.256723,-86.537062
"12_3_90105",30.327997,-82.327595
"26_153_20153",46.29157,-86.606445
"26_153_20049",46.169352,-86.48506
"26_41_20259",46.088539,-86.516278
"26_41_29039",45.992129,-86.720475
"26_41_29051",45.911874,-86.7539
"26_41_20143",45.755399,-86.863152
"26_3_20245",46.527371,-86.650196
"26_153_20500",46.309704,-86.414775
"26_3_20115",46.227321,-86.822998
"26_41_20081",46.139386,-86.837333
"26_41_20211",46.08004,-86.872226
"26_71_20203",46.205597,-88.814767
"26_135_29048",44.66787,-84.292152
"26_135_20206",44.574942,-84.365366
"26_39_20095",44.633852,-84.490533
"26_39_20204",44.512155,-84.383129
"26_69_20034",44.506427,-83.561831
"26_69_29008",44.439147,-83.630834
"26_69_20003",44.367314,-83.664834
"26_135_20024",44.574775,-84.037612
"26_135_20100",44.5207,-84.057432
"26_135_20205",44.587797,-84.200156
"12_83_90368",29.056076,-81.773005
"12_91_90072",30.580676,-86.671493
"26_13_20216",46.720699,-88.041371
"26_13_20418",46.697928,-88.634613
"26_13_20449",46.609397,-88.631485
"26_61_20427",46.544229,-88.690871
"26_61_20286",46.542709,-88.833038
"26_13_20451",46.458346,-88.663002
"26_71_20155",46.383154,-88.717955
"26_71_20484",46.239796,-88.648817
"26_71_20346",46.309551,-88.799666
"26_71_20194",46.217792,-88.83341
"26_71_20130",46.143147,-88.822134
"26_97_20439",46.047265,-84.831604
"26_85_20093",43.954863,-85.971719
"26_33_20649",46.3305,-84.714378
"26_97_29007",46.100211,-84.654581
"26_97_20535",46.082425,-84.855876
"26_33_20622",46.427729,-84.692536
"26_33_20623",46.359735,-84.749999
"26_33_20580",46.452469,-84.851412
"26_33_29046",46.335018,-84.914264
"26_33_20628",46.198035,-84.812028
"26_33_20033",46.306788,-84.966276
"26_135_29021",44.788437,-84.359025
"26_135_20080",44.555823,-84.31057
"26_1_20050",44.655989,-83.487801
"26_1_20030",44.603201,-83.714847
"26_3_20268",46.372645,-86.614015
"26_3_20080",46.412617,-86.942079
"26_3_20220",46.276529,-86.836468
"26_41_20405",45.961352,-86.5487
"26_41_20406",45.959929,-86.741131
"26_3_20454",46.428328,-86.881695
"26_3_20289",46.169896,-86.836233
"26_41_20282",46.078599,-86.828641
"26_41_20407",45.959875,-86.909793
"55_85_20489",45.809242,-89.105637
"26_135_20223",44.601663,-84.052905
"26_135_20228",44.583851,-84.254884
"26_135_20224",44.519682,-84.100316
"26_97_20527",46.156262,-84.737417
"26_97_20065",46.128157,-84.930406
"26_97_20298",46.129403,-84.931148
"26_97_20211",46.075428,-84.748123
"26_97_20317",46.062847,-84.955594
"26_97_29006",45.91845,-84.861931
"26_97_20047",46.072146,-84.561377
"26_1_20028",44.686643,-83.843861
"19_97_20202",42.112954,-90.191107
"26_101_29012",44.188178,-86.17925
"26_101_20035",44.271714,-86.145753
"26_101_20073",44.258055,-85.967397
"36_97_68",42.50007,-76.77745
"26_165_20215",44.361562,-85.667347
"26_101_20210",44.277085,-85.866557
"26_105_20209",44.133004,-86.097889
"26_85_20224",43.918789,-85.873442
"26_123_20249",43.680793,-85.961886
"26_33_20765",46.378036,-85.051999
"26_153_20354",46.32901,-86.180943
"26_153_20338",46.206873,-86.082911
"26_41_29018",46.050226,-86.507048
"26_3_20391",46.342284,-86.52235
"26_153_20507",46.205903,-86.447841
"26_153_20508",46.103319,-86.454669
"26_153_20147",46.275284,-86.564559
"26_105_20203",44.096631,-86.356023
"26_39_20014",44.626499,-84.421913
"26_1_20041",44.616886,-83.730387
"26_97_20429",46.03573,-84.704139
"26_97_20435",45.964667,-84.740335
"26_97_20430",46.043363,-84.877571
"26_97_20160",45.885762,-84.779183
"26_101_20025",44.289015,-86.055506
"26_101_20065",44.211845,-86.051815
"26_101_20012",44.226602,-86.257207
"26_89_20207",44.912891,-85.944938
"26_85_20039",44.052463,-85.926525
"26_85_20125",44.115904,-85.846814
"26_85_20036",44.124274,-86.034314
"26_85_29012",43.983457,-85.970345
"26_89_20029",45.095066,-86.046644
"26_165_20009",44.309643,-85.635078
"26_135_20074",44.664844,-84.100511
"26_135_20055",44.542303,-83.929653
"26_129_20208",44.499338,-84.006949
"26_135_29051",44.560879,-84.101733
"26_61_20413",46.427192,-88.968178
"26_135_20211",44.637532,-84.284672
"26_1_20119",44.634241,-83.676544
"26_69_20066",44.397316,-83.774312
"19_57_20041",40.780999,-91.290163
"55_63_20230",43.907027,-91.320861
"26_1_20214",44.579674,-83.58848
"26_69_20052",44.421444,-83.514095
"26_69_29035",44.468735,-83.651228
"26_69_20019",44.419133,-83.675643
"26_165_20129",44.359259,-85.489266
"26_85_20216",44.136543,-85.602163
"26_123_20245",43.748014,-85.777507
"26_33_20258",46.374303,-84.975287
"26_33_20325",46.298287,-84.994948
"26_33_20605",46.221976,-84.867944
"26_165_20207",44.343492,-85.679582
"26_165_20132",44.28227,-85.71773
"26_101_20093",44.350268,-85.899843
"26_101_29036",44.183932,-85.91587
"26_123_20027",43.812346,-85.929027
"26_85_20206",43.958893,-86.038522
"26_105_20094",43.884738,-86.105135
"26_127_20153",43.799965,-86.134087
"26_121_20090",43.421806,-86.102881
"26_33_20624",46.371674,-85.075232
"26_39_20082",44.592425,-84.434629
"26_83_20222",47.849732,-89.142619
"26_131_20566",46.675294,-89.471288
"26_131_20190",46.675921,-89.654195
"26_53_29141",46.372275,-89.614794
"26_53_20026",46.355396,-89.779618
"26_53_20345",46.288766,-89.828408
"26_53_20014",46.659003,-90.013131
"26_1_20225",44.669595,-83.872445
"26_135_20227",44.612217,-83.891718
"26_129_20221",44.458994,-83.966126
"36_103_29",40.7501,-73.13845
"26_33_20655",46.455286,-84.63829
"26_33_20647",46.398448,-84.873081
"26_33_20656",46.31955,-84.911475
"26_33_20654",46.163796,-84.764016
"26_33_20652",46.244751,-84.948275
"26_97_20444",46.143537,-84.972244
"26_19_20070",44.719703,-86.075195
"26_33_20627",46.211034,-84.994735
"26_97_20436",45.958515,-84.91875
"26_69_20028",44.398829,-83.620351
"26_83_20295",47.964093,-88.922648
"26_83_20090",47.949479,-89.115888
"26_41_20430",45.824099,-86.952781
"26_5_20234",42.603481,-85.955847
