"","plot_ID","LAT","LON"
"899","54_71_2821",38.781486,-79.33041
"900","54_75_449",38.61536,-79.728629
"901","54_75_596",38.549138,-79.771498
"902","54_75_793",38.170623,-80.088494
"903","54_75_1463",38.093592,-79.975645
"904","54_75_1763",38.479242,-79.93788
"905","54_75_2169",38.418458,-80.151979
"906","54_75_2235",38.260998,-80.218628
"907","54_75_2250",38.18539,-80.270097
"908","54_83_116",38.722473,-79.805823
"909","54_83_1109",38.617148,-79.845176
"910","54_83_1458",38.788031,-79.641931
"911","54_83_1803",38.561233,-79.930309
"912","54_83_2473",38.948179,-79.728227
"913","54_93_218",38.996127,-79.338471
"914","54_93_824",39.017171,-79.673819
"915","54_93_1415",39.157601,-79.598538
"916","54_93_2147",39.078279,-79.486768
"917","54_83_214",38.751719,-79.772359
"918","54_83_265",38.700615,-79.668957
"919","54_83_687",38.779014,-79.792382
"920","21_65_11",37.578754,-84.035478
"921","37_75_3",35.432056,-83.938972
"922","37_75_16",35.328507,-83.688765
"923","37_27_14",35.935812,-81.737603
"924","37_175_49",35.205516,-82.938913
"925","37_175_9",35.15893,-82.930526
"926","54_67_2268",38.276505,-80.539401
"927","37_11_16",36.068947,-81.768546
"928","37_113_35",35.06416,-83.337568
"929","37_113_177",35.099943,-83.59922
"930","54_101_689",38.26907,-80.371535
"931","54_101_705",38.346358,-80.33571
"932","54_101_1753",38.471662,-80.211658
"933","54_101_2201",38.330025,-80.493291
"934","54_101_2438",38.406337,-80.443397
"935","37_39_6",35.166025,-84.15684
"936","37_39_110",35.166272,-83.737029
"937","54_25_125",38.035244,-80.172183
"938","54_25_1274",38.018102,-80.000028
"939","54_25_1389",37.896946,-80.260742
"940","37_87_74",35.695216,-83.211044
"941","37_111_57",35.767383,-82.02205
"942","37_111_43",35.885582,-81.916738
"943","37_111_27",35.740218,-82.121102
"944","37_113_45",35.187306,-83.430223
"945","37_121_9",36.093237,-82.367798
"946","37_175_30",35.274296,-82.913839
"947","37_87_72",35.372678,-82.946414
"948","37_39_60",35.183214,-83.756794
"949","37_43_5",35.097265,-83.864432
"950","37_43_11",35.146175,-83.764954
"951","37_75_4",35.303561,-83.992568
"952","54_71_5134",38.599361,-79.169613
"953","54_23_4051",38.990672,-79.322594
"954","54_31_4259",39.029632,-78.580054
"955","54_75_7814",38.468939,-79.924058
"956","54_75_7830",38.423706,-80.141361
"957","54_75_7846",38.240014,-80.058934
"958","54_75_7850",38.179777,-79.954464
"959","54_75_7851",38.174677,-80.0596
"960","54_75_7860",38.273231,-80.234401
"961","54_75_8772",38.404184,-79.794576
"962","54_83_5439",38.935364,-79.658263
"963","54_83_5481",38.76457,-79.565535
"964","54_83_5482",38.748002,-79.737626
"965","54_83_5486",38.669071,-79.610532
"966","54_83_8049",38.932202,-79.430101
"967","54_83_8051",38.997628,-79.662252
"968","54_83_8058",38.934386,-79.560428
"969","54_83_8060",38.947386,-79.695698
"970","54_83_8106",38.803786,-79.787816
"971","54_83_8108",38.757165,-79.785883
"972","54_83_8109",38.729843,-79.817351
"973","54_83_8136",38.625343,-79.85809
"974","54_83_8144",38.553841,-79.925038
"975","54_75_5228",38.319758,-80.295407
"976","54_75_5234",38.239626,-80.353612
"977","54_75_6159",38.220146,-79.990736
"978","54_75_7802",38.619546,-79.692398
"979","54_93_8314",39.096412,-79.502831
"980","54_93_8321",39.154418,-79.776128
"981","54_93_8333",39.00618,-79.368938
"982","54_101_5876",38.404838,-80.438386
"983","54_101_5880",38.307991,-80.43742
"984","54_101_8495",38.343539,-80.360118
"985","54_101_8499",38.286612,-80.396121
"986","54_101_8820",38.468937,-80.216258
"987","54_101_8822",38.347038,-80.48653
"988","54_93_5707",39.145779,-79.692801
"989","54_93_5713",39.070385,-79.738934
"990","54_93_5723",39.012063,-79.635005
"991","54_93_8301",39.172942,-79.602521
"992","54_25_4060",38.152325,-80.369587
"993","54_25_4083",37.999352,-80.118307
"994","54_25_4087",37.92672,-80.130622
"995","54_25_4101",38.019198,-80.273605
"996","54_25_4140",37.862316,-80.217168
"997","54_25_6688",38.206047,-80.404048
"998","54_25_6704",38.026754,-80.137081
"999","54_71_7782",38.609042,-79.582399
"1000","54_75_5173",38.666291,-79.637537
"1001","54_75_5178",38.579546,-79.707373
"1002","54_75_5180",38.674111,-79.812924
"1003","54_75_5189",38.509121,-79.910246
"1004","54_75_5191",38.440324,-79.940542
"1005","54_75_5200",38.388332,-79.873218
"1006","54_75_5208",38.351778,-80.147619
"1007","54_75_5210",38.368813,-80.264101
"1008","54_75_5216",38.299259,-79.867603
"1009","54_75_5221",38.208963,-80.024295
"1010","54_75_5231",38.281583,-80.328118
"1011","54_75_5236",38.210155,-80.205053
"1012","54_75_5237",38.23268,-80.346429
"1013","54_75_6154",38.458502,-79.772833
"1014","54_75_7804",38.596788,-79.731907
"1015","54_75_7822",38.449824,-79.83765
"1016","54_75_7863",38.232257,-80.293102
"1017","54_75_7870",38.131422,-80.136545
"1018","54_75_7877",38.122783,-79.982313
"1019","54_75_7882",38.067457,-79.991539
"1020","54_75_8774",38.368062,-80.170872
"1021","54_75_8779",38.302862,-80.249284
"1022","54_71_5085",38.858888,-79.250845
"1023","54_71_5099",38.863282,-79.377656
"1024","54_71_7710",38.889,-79.25551
"1025","54_71_7749",38.765958,-79.505304
"1026","54_25_4078",38.057627,-79.968941
"1027","54_25_4085",37.984014,-80.144901
"1028","54_25_6686",38.213124,-80.437514
"1029","54_25_6706",37.975927,-80.065054
"1030","54_25_6716",37.933432,-80.256008
"1031","54_23_4054",38.948448,-79.329165
"1032","54_83_5446",38.839481,-79.637809
"1033","54_83_5495",38.733321,-79.92982
"1034","54_83_5522",38.577865,-79.884362
"1035","54_83_8050",39.000251,-79.714087
"1036","54_83_8099",38.742048,-79.715174
"1037","54_83_8104",38.680838,-79.73029
"1038","54_83_8107",38.742985,-79.846197
"1039","54_83_8135",38.69548,-79.885908
"1040","54_83_8137",38.595265,-79.91061
"1041","54_83_8152",38.469951,-80.15263
"1042","54_93_5710",39.113719,-79.740412
"1043","54_93_5715",39.050219,-79.659591
"1044","54_93_8316",39.070082,-79.515645
"1045","54_93_8324",39.126037,-79.822962
"1046","54_93_8327",39.073874,-79.680889
"1047","54_93_8330",39.070642,-79.375534
"1048","54_93_8811",38.988201,-79.399556
"1049","54_63_385",37.52006,-80.387213
"1050","54_67_5055",38.239748,-80.540521
"1051","54_67_8764",38.251033,-80.576299
"1052","54_71_7742",38.722379,-79.50552
"1053","54_71_7756",38.618358,-79.196322
"1054","54_71_7762",38.538043,-79.262285
"1055","54_71_7767",38.451801,-79.276124
"1056","54_75_5179",38.694486,-79.80148
"1057","54_75_5181",38.598299,-79.81214
"1058","54_75_5184",38.519056,-79.708433
"1059","54_75_5187",38.382437,-79.7415
"1060","54_75_5199",38.386837,-79.904614
"1061","54_75_5205",38.376393,-80.083071
"1062","54_75_5217",38.270234,-79.988791
"1063","54_75_5225",38.330157,-79.980768
"1064","54_75_5227",38.307307,-80.121685
"1065","54_31_6915",38.848145,-78.849589
"1066","54_31_6886",38.953637,-78.692171
"1067","54_71_5095",38.726528,-79.102897
"1068","54_71_5140",38.499175,-79.211273
"1069","54_93_5686",39.242322,-79.663765
"1070","54_93_5701",39.072409,-79.601955
"1071","54_75_3599",38.280158,-79.996616
"1072","54_23_6676",38.971637,-79.248481
"1073","54_101_5882",38.310065,-80.485003
"1074","54_101_6206",38.388939,-80.467686
"1075","54_101_8492",38.374625,-80.324635
"1076","54_101_8497",38.296845,-80.376416
"1077","54_63_4952",37.534039,-80.345076
"1078","54_63_4956",37.472812,-80.390896
"1079","54_67_5049",38.246494,-80.48544
"1080","54_67_7678",38.278392,-80.526355
"1081","54_23_4055",38.942415,-79.308893
"1082","54_71_5126",38.635506,-79.619285
"1083","54_75_5172",38.725624,-79.757646
"1084","54_75_5174",38.643686,-79.736774
"1085","54_75_5193",38.476363,-79.834545
"1086","54_75_5197",38.412873,-79.86409
"1087","54_75_5209",38.343986,-80.065208
"1088","54_75_5211",38.334419,-80.163378
"1089","54_75_5232",38.280819,-80.29436
"1090","54_75_5238",38.20472,-80.303987
"1091","54_75_5250",38.102035,-80.029024
"1092","54_75_6152",38.406301,-79.760529
"1093","54_75_6157",38.347473,-80.241973
"1094","54_75_7813",38.495886,-79.909121
"1095","54_75_7817",38.582438,-79.847552
"1096","54_71_7711",38.874915,-79.367053
"1097","54_71_7738",38.734019,-79.463646
"1098","54_75_7807",38.561169,-79.711199
"1099","54_75_7826",38.372306,-79.89755
"1100","54_75_7834",38.364793,-80.157563
"1101","54_75_7838",38.3544,-80.299846
"1102","54_75_7843",38.289521,-79.850086
"1103","54_75_7848",38.215397,-80.033902
"1104","54_75_7857",38.29978,-80.199624
"1105","54_75_7858",38.293325,-80.347044
"1106","54_75_7864",38.221629,-80.246782
"1107","54_75_7878",38.122814,-80.094595
"1108","54_75_8768",38.661992,-79.814138
"1109","54_71_5089",38.870711,-79.484798
"1110","54_71_5124",38.701034,-79.57057
"1111","54_83_5434",38.98216,-79.682555
"1112","54_83_5435",38.966049,-79.602353
"1113","54_83_5442",38.853701,-79.639732
"1114","54_83_5478",38.796904,-79.516899
"1115","54_83_5479",38.799668,-79.667355
"1116","54_83_5496",38.744046,-79.883232
"1117","54_83_5504",38.666881,-79.927396
"1118","54_83_6178",38.489489,-80.167689
"1119","54_83_8067",38.809897,-79.628391
"1120","54_83_8100",38.740642,-79.599332
"1121","54_93_5698",39.100658,-79.518951
"1122","54_93_5717",39.017446,-79.383202
"1123","54_93_6194",39.126345,-79.690501
"1124","54_93_6195",39.03468,-79.705927
"1125","54_93_8311",39.106089,-79.427582
"1126","54_93_8331",39.038128,-79.323206
"1127","54_93_8334",38.970573,-79.363756
"1128","54_93_8335",39.026859,-79.62377
"1129","54_93_8809",39.117055,-79.767244
"1130","54_101_5878",38.341284,-80.413815
"1131","54_101_5891",38.384051,-80.547999
"1132","54_101_6207",38.268009,-80.433457
"1133","54_101_8493",38.392559,-80.4586
"1134","54_71_5101",38.812141,-79.335315
"1135","54_71_5116",38.667823,-79.404416
"1136","54_71_5123",38.740887,-79.538523
"1137","54_71_5125",38.667396,-79.583035
"1138","54_71_5128",38.616711,-79.620045
"1139","54_71_7716",38.816125,-79.522159
"1140","54_71_7751",38.684375,-79.592139
"1141","54_25_4080",38.048132,-80.093401
"1142","54_25_4091",38.041212,-80.239063
"1143","54_25_4093",37.980774,-80.25736
"1144","54_25_4096",37.894853,-80.28518
"1145","54_25_4138",37.90513,-80.15977
"1146","54_75_5177",38.610187,-79.784198
"1147","54_75_5212",38.305845,-80.104198
"1148","54_75_5235",38.229649,-80.273984
"1149","54_75_6155",38.4609,-79.985509
"1150","54_75_7806",38.622964,-79.843057
"1151","54_75_7809",38.532633,-79.677103
"1152","54_75_7831",38.380713,-80.096455
"1153","54_75_7837",38.316241,-80.108791
"1154","54_75_7856",38.33051,-80.291292
"1155","54_75_7867",38.179103,-80.359624
"1156","54_75_7881",38.114646,-80.077025
"1157","54_75_8770",38.478555,-79.898674
"1158","54_77_5316",39.271023,-79.563712
"1159","54_23_4052",38.970653,-79.250526
"1160","54_83_5431",38.979043,-79.588006
"1161","54_83_5456",38.903279,-79.750454
"1162","54_83_5487",38.686626,-79.697343
"1163","54_83_5489",38.747845,-79.850787
"1164","54_83_5514",38.705356,-79.876058
"1165","54_83_5517",38.593501,-79.912863
"1166","54_83_8090",38.783066,-79.886095
"1167","54_83_8098",38.760593,-79.712638
"1168","54_93_5716",39.050442,-79.364127
"1169","54_93_6192",39.07304,-79.525689
"1170","54_93_8322",39.155514,-79.70453
"1171","54_101_5881",38.301091,-80.406115
"1172","54_101_5890",38.372534,-80.505614
"1173","54_101_5892",38.315414,-80.514238
"1174","54_25_4092",37.99818,-80.199709
"1175","54_25_6705",37.999241,-80.112879
"1176","54_25_6710",37.954607,-80.155121
"1177","54_25_6730",37.949392,-80.314749
"1178","54_25_6764",37.858519,-80.208077
"1179","54_67_5054",38.247311,-80.570481
"1180","54_25_6684",38.210925,-80.379146
"1181","54_25_6708",37.957171,-80.192287
"1182","54_25_6766",37.826647,-80.21949
"1183","54_67_7673",38.28626,-80.492972
"1184","54_71_5088",38.88473,-79.418379
"1185","54_93_5689",39.177442,-79.576488
"1186","54_93_5699",39.098611,-79.495258
"1187","54_93_5718",39.01488,-79.357709
"1188","54_93_6196",39.02362,-79.693133
"1189","54_93_8297",39.238887,-79.661639
"1190","54_93_8326",39.08875,-79.760155
"1191","54_101_5895",38.280366,-80.362219
"1192","54_101_6209",38.372057,-80.501427
"1193","54_101_8496",38.313132,-80.431342
"1194","54_25_6702",38.023216,-80.092148
"1195","54_25_6714",37.973456,-80.278349
"1196","54_25_6762",37.88965,-80.167582
"1197","54_31_6911",38.925378,-78.767032
"1198","54_71_5118",38.634545,-79.457441
"1199","54_25_4061",38.249196,-80.417341
"1200","54_25_4079",38.04209,-80.126643
"1201","54_25_4081",38.036771,-80.022088
"1202","54_25_4095",37.918732,-80.233175
"1203","54_25_6709",37.951967,-80.095627
"1204","54_25_6723",37.997818,-80.275503
"1205","54_25_6768",37.800123,-80.241051
"1206","54_71_5122",38.778498,-79.502395
"1207","54_71_5087",38.836211,-79.279968
"1208","54_71_5127",38.636712,-79.568293
"1209","54_67_5051",38.278607,-80.575723
"1210","54_67_5053",38.268965,-80.626926
"1211","54_75_5183",38.553218,-79.757893
"1212","54_75_5190",38.493865,-79.964238
"1213","54_75_5204",38.397371,-80.1372
"1214","54_75_5224",38.17959,-80.063753
"1215","54_75_5251",38.103204,-79.984404
"1216","54_75_6163",38.203071,-80.247373
"1217","54_75_7801",38.656025,-79.774882
"1218","54_75_7836",38.352388,-80.164815
"1219","54_75_7840",38.36566,-79.914706
"1220","54_75_7855",38.332767,-80.254723
"1221","54_75_7865",38.198204,-80.29073
"1222","54_75_8769",38.399983,-79.731495
"1223","54_101_5873",38.428955,-80.431735
"1224","54_77_5326",39.228415,-79.522664
"1225","54_31_4292",38.898677,-78.782117
"1226","54_31_6883",39.014464,-78.672668
"1227","54_71_7754",38.624857,-79.150404
"1228","54_71_7760",38.545132,-79.201182
"1229","54_31_4264",38.98301,-78.767449
"1230","54_27_4202",39.124096,-78.529474
"1231","54_31_4251",39.048386,-78.577324
"1232","54_67_5052",38.274764,-80.515812
"1233","54_67_7677",38.288649,-80.579354
"1234","54_83_5429",38.929262,-79.403425
"1235","54_83_5438",38.924594,-79.686277
"1236","54_83_5443",38.836151,-79.603787
"1237","54_83_5488",38.789245,-79.797119
"1238","54_83_8057",38.929067,-79.614606
"1239","54_83_8095",38.808326,-79.675371
"1240","54_83_8101",38.717718,-79.570744
"1241","54_83_8102",38.719143,-79.699025
"1242","54_83_8115",38.749142,-79.865817
"1243","54_83_8138",38.564906,-79.960978
"1244","54_83_8150",38.49626,-80.179094
"1245","54_83_5490",38.723688,-79.792345
"1246","54_83_5515",38.637619,-79.843342
"1247","54_83_5531",38.453329,-80.208054
"1248","54_25_6763",37.865496,-80.235174
"1249","54_71_7718",38.779088,-79.086515
"1250","54_71_7725",38.833039,-79.287809
"1251","54_71_7765",38.483624,-79.269331
"1252","54_71_5084",38.905949,-79.285523
"1253","54_71_5114",38.698626,-79.538435
"1254","54_71_7712",38.870729,-79.312205
"1255","54_75_5175",38.614888,-79.683305
"1256","54_75_5213",38.315829,-79.852674
"1257","54_75_5239",38.165744,-80.320307
"1258","54_75_6161",38.305095,-80.256353
"1259","54_75_7800",38.650313,-79.625345
"1260","54_75_8775",38.384961,-79.993569
"1261","54_75_7862",38.245789,-80.284818
"1262","54_83_5430",38.975819,-79.713491
"1263","54_83_5480",38.797054,-79.641189
"1264","54_83_5483",38.773805,-79.681237
"1265","54_83_5523",38.539826,-79.90273
"1266","54_83_5524",38.527246,-79.953019
"1267","54_83_5532",38.46706,-80.141537
"1268","54_83_8055",38.955482,-79.432421
"1269","54_83_8056",38.947127,-79.686728
"1270","54_83_8064",38.889266,-79.635758
"1271","54_83_8066",38.858114,-79.674705
"1272","54_83_8094",38.779598,-79.533241
"1273","54_83_8145",38.546296,-79.879287
"1274","54_75_7810",38.45588,-79.753987
"1275","54_75_7824",38.420253,-79.861641
"1276","54_75_7847",38.257818,-80.022688
"1277","54_75_7859",38.270284,-80.295715
"1278","54_101_5879",38.357937,-80.343953
"1279","54_101_8498",38.277312,-80.428452
"1280","54_101_8508",38.364162,-80.559629
"1281","54_25_4063",38.209445,-80.408198
"1282","54_25_4082",38.019181,-80.172118
"1283","54_93_8313",39.103154,-79.560652
"1284","54_71_7727",38.814729,-79.347733
"1285","54_31_6903",38.945839,-78.792919
"1286","54_31_4261",39.015512,-78.697387
"1287","54_31_6880",39.020794,-78.613406
"1288","54_71_7721",38.721505,-79.094097
"1289","54_71_7757",38.584351,-79.182655
"1290","51_165_117",38.337614,-78.645494
"1291","51_157_2",38.674109,-78.32162
"1292","51_139_46",38.597034,-78.379143
"1293","51_113_30",38.531854,-78.412695
"1294","51_79_12",38.443265,-78.473673
"1295","51_79_1",38.374009,-78.511439
"1296","51_71_52",37.453736,-80.586041
"1297","51_71_17",37.380591,-80.636537
"1298","51_157_21",38.751162,-78.26943
"1299","51_155_69",37.056471,-80.82395
"1300","51_197_80",36.992241,-80.86657
"1301","51_45_73",37.433098,-80.175509
"1302","51_21_67",37.137907,-81.106531
"1303","51_197_91",37.007038,-81.176622
"1304","51_197_97",36.770579,-81.135632
"1305","51_173_81",36.758969,-81.300787
"1306","51_173_84",36.92491,-81.38118
"1307","51_169_93",36.869737,-82.504402
"1308","51_169_100",36.791582,-82.697499
"1309","51_195_85",36.861531,-82.822805
"1310","51_139_60",38.520302,-78.653172
"1311","51_171_88",38.829716,-78.481498
"1312","51_139_57",38.685793,-78.556115
"1313","51_15_159",37.99427,-78.913875
"1314","51_125_85",37.84559,-79.000258
"1315","51_15_167",37.926121,-79.134657
"1316","51_171_101",38.901695,-78.71182
"1317","51_171_105",38.764572,-78.8411
"1318","51_165_179",38.554239,-79.133314
"1319","51_15_174",38.318629,-79.242829
"1320","51_9_93",37.776287,-79.190821
"1321","51_163_127",37.558704,-79.477876
"1322","51_163_138",37.871134,-79.631054
"1323","51_5_94",37.654433,-80.053912
"1324","51_165_43",38.696961,-78.957069
"1325","51_165_108",38.632549,-79.018481
"1326","51_165_64",38.456316,-79.091046
"1327","51_15_122",38.403541,-79.140611
"1328","51_15_118",38.408899,-79.300542
"1329","51_15_116",38.333622,-79.334839
"1330","51_165_82",38.781021,-78.922392
"1331","51_169_50",36.732073,-82.800078
"1332","51_197_7",36.775515,-81.241826
"1333","51_173_21",36.769998,-81.366413
"1334","51_21_53",37.15936,-81.199079
"1335","51_21_37",37.096298,-81.240998
"1336","51_21_27",36.999322,-81.409743
"1337","51_173_32",36.849631,-81.348133
"1338","51_15_104",37.929913,-79.021567
"1339","51_9_75",37.7855,-79.155882
"1340","51_173_64",36.778483,-81.536172
"1341","51_71_25",37.244934,-80.857832
"1342","51_45_45",37.590074,-80.034821
"1343","51_45_38",37.592647,-80.19431
"1344","51_45_13",37.441516,-80.099083
"1345","51_45_40",37.371691,-80.308049
"1346","51_171_96",38.986505,-78.567467
"1347","51_5_84",37.889106,-79.948613
"1348","51_45_59",37.579867,-80.099719
"1349","51_5_104",37.819835,-80.139479
"1350","51_23_113",37.567615,-79.934612
"1351","51_23_98",37.501415,-79.655322
"1352","51_165_185",38.705851,-79.062522
"1353","51_165_191",38.621414,-79.078835
"1354","51_165_198",38.480541,-79.15956
"1355","51_15_186",38.409183,-79.203209
"1356","51_15_203",38.259426,-79.280452
"1357","51_91_77",38.248733,-79.437575
"1358","51_5_74",37.795514,-79.674741
"1359","51_91_85",38.414714,-79.692359
"1360","51_91_87",38.344297,-79.714259
"1361","51_91_90",38.257164,-79.769531
"1362","51_17_114",38.183962,-79.808816
"1363","51_17_135",37.963258,-79.750789
"1364","51_45_83",37.516036,-80.294401
"1365","51_71_87",37.221354,-80.925635
"1366","51_173_88",36.993414,-81.502784
"1367","51_77_84",36.685839,-81.479308
"1368","51_173_99",36.684017,-81.639961
"1369","51_15_221",38.175248,-79.482551
"1370","51_163_135",37.938328,-79.585381
"1371","51_17_126",38.107648,-79.838664
"1372","51_5_81",37.795668,-79.828179
"1373","51_23_110",37.721436,-79.867999
"1374","51_165_70",38.557804,-79.059283
"1375","51_15_22",38.290378,-79.218323
"1376","51_165_118",38.312767,-78.688948
"1377","51_3_7",38.199211,-78.738574
"1378","51_15_51",38.160881,-78.77439
"1379","51_121_81",37.30864,-80.372799
"1380","51_19_130",37.602665,-79.419771
"1381","51_165_116",38.589499,-79.009677
"1382","51_165_24",38.429698,-79.123644
"1383","51_3_28",38.239939,-78.698448
"1384","51_173_29",36.728356,-81.520602
"1385","51_91_15",38.365648,-79.496659
"1386","51_21_46",37.083427,-80.921342
"1387","51_77_28",36.777844,-81.062065
"1388","51_17_67",38.200725,-79.885087
"1389","51_17_68",38.130191,-79.938334
"1390","51_5_30",37.751406,-80.088471
"1391","51_5_54",37.668255,-80.153403
"1392","51_45_9",37.46671,-80.266332
"1393","51_45_30",37.436063,-80.425028
"1394","51_121_17",37.302813,-80.359942
"1395","51_197_34",36.985614,-81.261003
"1396","51_15_76",38.279091,-79.377785
"1397","51_15_86",38.096981,-79.429796
"1398","51_171_104",38.842919,-78.79865
"1399","51_163_125",37.634466,-79.421687
"1400","51_5_17",37.620095,-80.122958
"1401","51_45_33",37.462768,-80.058781
"1402","51_45_23",37.382815,-80.238969
"1403","51_17_12",37.870088,-79.714134
"1404","51_23_55",37.566067,-79.56529
"1405","51_23_50",37.626204,-79.747505
"1406","51_163_94",37.789828,-79.296905
"1407","51_163_26",37.733713,-79.321799
"1408","51_163_4",37.663832,-79.35868
"1409","51_71_22",37.28113,-80.831543
"1410","51_71_45",37.405,-80.477139
"1411","51_71_9",37.21734,-80.913767
"1412","51_163_38",37.832483,-79.248066
"1413","51_163_60",37.775028,-79.297552
"1414","51_113_16",38.592789,-78.310365
"1415","51_113_18",38.499873,-78.442587
"1416","51_155_26",37.046104,-80.833446
"1417","51_15_125",38.43267,-79.256472
"1418","51_15_11",38.365984,-79.27803
"1419","51_171_13",38.937329,-78.636719
"1420","51_165_76",38.714614,-78.950745
"1421","51_165_38",38.660126,-78.994545
"1422","51_169_54",36.867942,-82.612728
"1423","51_19_48",37.574831,-79.402816
"1424","51_157_30",38.758321,-78.178211
"1425","51_165_96",38.42206,-78.717884
"1426","51_165_29",38.525951,-79.143531
"1427","51_165_88",38.807778,-78.951145
"1428","51_165_62",38.307173,-78.636259
"1429","51_187_2",38.82336,-78.186475
"1430","51_197_4",37.040539,-81.209233
"1431","51_197_1",36.793253,-81.134716
"1432","51_5_51",37.818531,-79.769386
"1433","51_5_22",37.8217,-79.940808
"1434","51_169_44",36.869064,-82.45195
"1435","51_169_40",36.818245,-82.750321
"1436","51_125_48",37.890637,-79.02645
"1437","51_125_22",37.814866,-79.099603
"1438","51_171_6",38.895694,-78.727289
"1439","51_165_93",38.503146,-79.109647
"1440","51_197_22",36.916177,-81.069812
"1441","51_185_39",37.04128,-81.484288
"1442","51_91_18",38.306152,-79.745237
"1443","51_91_29",38.419112,-79.68982
"1444","51_79_3",38.417267,-78.474315
"1445","51_15_208",38.172535,-79.308222
"1446","51_173_8",36.725079,-81.554784
"1447","51_15_23",38.260305,-79.237083
"1448","51_15_29",38.175395,-79.257657
"1449","51_77_42",36.643263,-81.585532
"1450","51_191_72",36.629307,-81.760147
"1451","51_71_3",37.419125,-80.571794
"1452","51_15_44",37.954246,-78.990882
"1453","51_163_1",37.554291,-79.468224
"1454","51_139_20",38.756773,-78.437627
"1455","51_187_39",38.775833,-78.229944
"1456","51_157_7",38.712791,-78.263776
"1457","51_157_12",38.624628,-78.310324
"1458","51_113_13",38.568612,-78.37886
"1459","51_113_10",38.468035,-78.401871
"1460","51_173_31",36.793828,-81.484299
"1461","47_19_38",36.406931,-82.109685
"1462","47_139_72",35.089594,-84.511746
"1463","47_139_73",35.009993,-84.56789
"1464","47_19_52",36.407462,-82.059242
"1465","47_19_54",36.191949,-82.158362
"1466","47_123_1",35.47972,-84.03656
"1467","47_123_68",35.385306,-84.093593
"1468","47_123_69",35.311456,-84.148714
"1469","47_139_93",35.130175,-84.460421
"1470","47_139_94",35.171547,-84.468338
"1471","47_123_95",35.353095,-84.092099
"1472","47_123_96",35.25601,-84.087874
"1473","47_123_101",35.344855,-84.253269
"1474","47_123_79",35.342937,-84.281014
"1475","47_9_14",35.618722,-83.711319
"1476","47_9_3",35.554484,-83.878824
"1477","47_29_31",35.849911,-82.962374
"1478","47_29_4",35.837647,-83.11783
"1479","47_91_35",36.469539,-81.937053
"1480","47_139_78",35.222443,-84.360794
"1481","47_139_79",35.135362,-84.42561
"1482","47_139_82",35.045161,-84.569033
"1483","47_139_88",35.115251,-84.520251
"1484","47_139_89",35.125088,-84.543963
"1485","47_139_99",35.1294,-84.491327
"1486","47_139_100",35.116417,-84.633662
"1487","47_163_47",36.490157,-82.052727
"1488","47_171_37",36.190533,-82.325149
"1489","47_171_38",36.108896,-82.53071
"1490","47_171_39",36.126106,-82.363208
"1491","47_179_30",36.192047,-82.482677
"1492","47_171_31",36.14257,-82.265107
"1493","47_171_34",36.065399,-82.472595
"1494","47_171_36",36.186486,-82.392258
"1495","47_123_106",35.265943,-84.417392
"1496","47_123_80",35.524783,-84.135506
"1497","47_123_81",35.431133,-84.088553
"1498","47_123_82",35.348589,-84.152851
"1499","47_123_93",35.282213,-84.315488
"1500","47_123_135",35.284176,-84.173883
"1501","47_139_68",35.177795,-84.364707
"1502","47_139_70",35.215557,-84.450662
"1503","47_139_71",35.178969,-84.518806
"1504","47_155_22",35.622313,-83.56651
"1505","47_179_18",36.110912,-82.578329
"1506","47_59_25",36.017079,-82.751927
"1507","47_29_32",35.937117,-82.963289
"1508","47_91_32",36.5385,-81.734244
"1509","47_163_56",36.542249,-82.003697
"1510","47_29_52",35.886331,-82.96389
"1511","47_29_54",35.886322,-83.066632
"1512","47_29_61",35.805568,-82.965905
"1513","47_59_54",35.975278,-82.80393
"1514","47_91_41",36.573026,-81.895007
"1515","47_139_95",35.05248,-84.517862
"1516","47_29_41",35.972392,-82.959467
"1517","47_29_50",35.887495,-83.130076
"1518","47_163_73",36.438052,-82.130041
"1519","47_19_44",36.273284,-82.056807
"1520","47_19_48",36.27955,-82.206717
"1521","47_123_92",35.296706,-84.457668
"1522","47_91_47",36.582698,-81.837779
"1523","47_91_48",36.494746,-81.892006
"1524","21_235_10",36.965328,-84.131784
"1525","21_189_10",37.286631,-83.555208
"1526","21_205_5",38.11936,-83.320476
"1527","21_197_6",37.839997,-83.835555
"1528","47_139_2",35.142626,-84.595939
"1529","47_139_107",35.045834,-84.629364
"1530","47_139_102",35.224894,-84.415644
"1531","47_139_103",35.085085,-84.46896
"1532","47_139_104",34.994454,-84.522355
"1533","47_139_108",35.002097,-84.670066
"1534","21_147_27",36.677071,-84.687225
"1535","21_11_22",38.06,-83.53
"1536","21_125_41",36.97,-84.29
"1537","21_205_15",38.06,-83.43
"1538","21_131_4",37.08,-83.52
"1539","21_131_3",37.08,-83.53
"1540","21_147_39",36.67,-84.58
"1541","21_131_5",37.06,-83.53
"1542","21_205_24",38.22,-83.44
"1543","21_147_4",36.86,-84.33
"1544","21_147_40",36.78,-84.51
"1545","21_147_34",36.83,-84.5
"1546","21_51_15",37.03,-83.59
"1547","21_205_30",38.28,-83.39
"1548","21_125_43",37.03,-84.24
"1549","21_147_2",36.914262,-84.439527
"1550","21_131_60",37.151302,-83.548211
"1551","13_123_40",34.770809,-84.298385
"1552","13_241_7",34.799972,-83.391548
"1553","13_241_18",34.962431,-83.167921
