,plot_ID,LON,LAT
535,37_75_13,-84.00512581175988,35.339363045589856

536,37_75_7,-83.92743261747214,35.37798037745033

537,37_75_15,-83.88534304047641,35.236906860684975

538,37_75_33,-83.86565761340101,35.300593159111536

539,37_75_1,-83.87826359829188,35.35854011717519

540,37_75_36,-83.80823125427953,35.39756256898523

541,37_75_25,-83.74313237974327,35.32631880058641

542,37_75_21,-83.6532896246634,35.3630864947698

543,37_75_9,-83.62090936762675,35.38169759740506

544,37_75_14,-83.92744529284553,35.26908033290951

545,37_75_19,-83.76997101012743,35.381033261033146

546,37_39_26,-83.98202540246984,35.176548495465354

547,37_39_39,-83.8664269347233,35.137654048339805

548,37_39_41,-83.86739942909102,35.21779855931319

549,37_39_47,-83.81493792997381,35.14966777012625

550,37_39_43,-83.78145941890153,35.245000728413316

551,37_39_59,-84.26894394822055,35.230866025110004

552,37_39_37,-84.12411266402972,35.24803560756279

553,37_39_58,-84.17174703427581,35.24327731877886

554,37_39_4,-84.18138892809743,35.20705054129728

555,37_39_33,-84.1888272574254,35.23105634235344

556,37_39_53,-84.0101038507661,35.2503420735689

557,37_39_27,-84.09262590652942,35.18114992692106

558,37_43_19,-83.56627214190611,35.02956947414949

559,37_43_14,-83.59776162655609,35.01992176692484

560,37_43_6,-83.67364337668982,35.09820308267705

561,37_43_10,-83.81689133614817,35.10387841105962

562,37_99_50,-83.15612091873199,35.44135196739484

563,37_43_28,-83.85399313443124,35.121881994805854

564,37_43_25,-83.69358291110107,35.08465044196055

565,37_39_23,-84.21136048530335,35.2588129063632

566,37_113_75,-83.52443545351407,35.025726200568805

567,37_111_2,-81.97396058774048,35.77769401425043

568,37_75_27,-83.87423866310485,35.33520029018991

569,37_99_31,-83.07433894545578,35.02681720553543

570,37_173_77,-83.28762916776778,35.65156011859512

571,37_173_78,-83.1639970096226,35.56912307644717

572,37_121_8,-82.15478659259712,36.10474589925107

573,37_199_50,-82.27802495527744,35.87912481339894

574,37_99_51,-83.03508971969859,35.15896434485183

575,37_87_88,-83.13651781756309,35.649560825556925

576,37_173_79,-83.32419945891353,35.56122803014073

577,37_173_80,-83.4830136989808,35.56478938935334

578,37_175_54,-82.81328855507401,35.338385384505955

579,37_27_19,-81.76924548769324,35.93433276443219

580,21_147_20,-84.64683415246019,36.70692868018382

581,21_51_7,-83.52045142611603,37.00765658551272

582,21_51_19,-83.62839131516647,36.98818777225173

583,21_51_43,-83.71313799156471,37.16304246731121

584,21_235_20,-84.21261327755947,36.63629097603222

585,21_147_13,-84.67741955672068,36.61212411717367

586,21_205_15,-83.4854738507613,38.12412647112139

587,21_199_9,-84.4108315271625,36.992849123559644

588,21_205_17,-83.4284468739182,38.10977531776573

589,21_203_20,-84.27643241901681,37.253783209132784

590,21_165_9,-83.68636417258934,37.879174390794084

591,21_125_31,-84.21215953675357,37.01783849703664

592,21_147_45,-84.42956836756785,36.86760103353801

593,21_147_43,-84.41669370270415,36.60285922142526

594,21_51_15,-83.66956071881407,37.01220920123724

595,21_51_2,-83.60831824196005,37.158450059417234

596,21_147_39,-84.48229085733207,36.87912406293935

597,21_235_44,-84.28480277732595,36.91036713101467

598,21_131_8,-83.45029087675324,37.16349045981366

599,21_147_6,-84.38427230787575,36.7280921342178

600,21_109_33,-83.98612359422847,37.388693304146244

601,21_109_23,-83.90883422115978,37.50853767880899

602,21_11_25,-83.56788055591727,38.05989818084476

603,21_147_24,-84.41137156123821,36.82349723720621

604,21_129_15,-83.7881935830244,37.65074019752372

605,21_129_13,-83.74660754513418,37.67318771928767

606,21_199_28,-84.45091288408292,36.95896307501462

607,21_235_37,-84.26587405843262,36.859857451436675

608,21_205_24,-83.40236158936548,38.05576506216528

609,21_165_18,-83.55320671641589,37.84231329792929

610,21_165_1,-83.44743189137205,37.98619831108752

611,21_109_8,-84.0583688361392,37.45721991885101

612,21_51_1,-83.58233307978014,37.06727093640728

613,21_147_30,-84.3506570111866,36.7625512008259

614,21_51_3,-83.55838509359315,37.19217153528909

615,21_125_1,-84.21567961101887,37.07047833319669

616,21_125_14,-84.30252688238801,37.00687519888558

617,21_203_11,-84.17116912962972,37.31595696677203

618,21_203_22,-84.31555758873155,37.225813528752056

619,21_205_21,-83.37946582342457,38.349080082417025

620,21_129_6,-83.87290745487222,37.572205324924404

621,21_147_14,-84.49047597377282,36.73696032781526

622,21_205_13,-83.40287122209216,38.22878708058408

623,21_199_20,-84.5396074006188,36.90430453422851

624,21_109_11,-84.0846475067454,37.37852212210218

625,21_125_8,-84.25707178420099,37.21112253279182

626,21_147_4,-84.51644819700614,36.79845877636439

627,21_235_18,-84.29807885436091,36.79449102560488

628,21_125_22,-84.29342026705532,36.957301008723455

629,21_11_22,-83.57777288735683,38.110777266406394

630,21_131_1,-83.47594990792048,37.261275719192795

631,21_51_22,-83.56712228411737,36.97623682547493

632,21_131_31,-83.49565874200859,37.13168411182087

633,21_131_7,-83.39931592601766,36.926785229738876

634,21_131_21,-83.35939052711036,36.95689827649101

635,21_197_1,-83.70536742660686,37.75396816934271

636,21_203_12,-84.22154096385306,37.295387881412175

637,21_131_3,-83.51357556869677,37.172374113941515

638,37_173_89,-83.23165458975835,35.57883010493405

639,37_175_28,-82.72534997263378,35.38332368362852

640,37_23_58,-81.8682715096701,35.92130089298941

641,37_27_51,-81.68997062068571,36.019789969239014

642,37_75_47,-83.89202763160066,35.423236498015356

643,37_173_5,-83.40507468521943,35.487990631491236

644,37_21_90,-82.62059923622286,35.502898887137526

645,37_87_48,-82.87615521569306,35.405154116753465

646,37_113_24,-83.23689000791843,35.23484624243186

647,37_43_8,-83.84928305983675,35.009380174521105

648,37_175_13,-82.75412209392026,35.304703694181704

649,37_23_7,-81.83615370344629,35.94901206466859

650,21_147_28,-84.39763336859441,36.94518555763163

651,21_147_25,-84.45726761656967,36.79052393017623

652,37_173_85,-83.34032697364887,35.660261445216115

653,37_173_86,-83.38485435423088,35.62813349876695

654,37_121_12,-82.10569308764636,36.09915901579826

655,37_11_2,-81.81026027889402,36.024069764924704

656,37_11_9,-81.81235606742841,35.98476879349504

657,21_199_1,-84.3191694192248,37.05530769200682

658,21_147_17,-84.57087016368156,36.815862959982105

659,21_189_5,-83.61146575041222,37.382290948764975

660,21_205_30,-83.47664225805201,38.28939169134572

661,21_51_38,-83.58505685472674,37.28102122848074

662,21_147_34,-84.47137820343713,36.838420195340234

663,21_205_19,-83.38367727568665,38.182615589296354

664,21_131_26,-83.46869543363134,37.038616262054724

665,21_205_3,-83.4238745766954,38.317055443903335

666,21_165_12,-83.66181488281904,37.98719572979885

667,21_189_6,-83.85173397164088,37.49511792449113

668,21_131_19,-83.4106316182934,37.23553015876002

669,21_131_4,-83.47764129300828,37.08172511133372

670,21_237_22,-83.65813606680352,37.7782417563843

671,21_51_49,-83.59831795666479,37.1151203294672

672,21_165_16,-83.56780931305573,38.01312981966035

673,21_109_27,-83.95126030341311,37.471023934369875

674,21_205_57,-83.37106564715397,38.13273981090409

675,21_51_52,-83.67148484125305,37.18857359734239

676,21_131_5,-83.53469906880531,37.04560160927583

677,21_11_31,-83.75343044360044,38.15368194659581

678,21_199_65,-84.3610104022888,37.0240579197452

679,21_205_27,-83.41627122321829,38.19255754169067

680,21_147_16,-84.53408326199441,36.842538779872925

681,21_199_70,-84.35803792945882,36.97055589968983

682,21_125_43,-84.20709711857104,37.22917640980893

683,21_237_11,-83.56558615635865,37.79393285669359

684,21_147_31,-84.3686003103117,36.893362008369785

685,21_51_51,-83.68044364890122,37.225329814431625

686,21_125_41,-84.270629139605,37.03270474883546

687,21_175_4,-83.35820772416722,38.0421907850148

688,21_11_32,-83.67036264412711,38.04768387217144

689,21_197_13,-83.66733133790707,37.82799409224546

690,21_235_41,-84.2929268902706,36.73803579382466

691,21_147_37,-84.63417230462618,36.66313779491839

692,21_199_53,-84.5002636668991,36.92894789381146

693,21_147_21,-84.5856850743793,36.69359145473697

694,21_147_10,-84.31114659416336,36.62299779850025

695,21_147_19,-84.43639632838689,36.70623682207984

696,21_237_18,-83.61246859116969,37.79780318099428

697,21_125_13,-84.26862604317373,37.08429004532702

698,21_131_17,-83.4300634480414,37.1068743955878

699,21_237_8,-83.59949715067872,37.769343222364334

700,21_109_37,-84.1430118486329,37.38724400017372

701,21_147_44,-84.39773502559122,36.780149447375805

702,21_147_40,-84.32965371851488,36.886499103284244

703,21_125_32,-84.29094711334288,37.13451390910529

704,21_165_7,-83.49674133706594,38.00199303601639

705,21_125_44,-84.2422590548555,37.16325810410872

706,21_147_9,-84.55238629525577,36.727145734510906

707,21_147_22,-84.25329549513121,36.60633076784586

708,21_51_53,-83.64149410320552,37.04110043738034

709,21_165_14,-83.61296755488357,37.85170481951661

710,21_235_31,-84.26485728958016,36.64777214208132

711,21_51_37,-83.55482050776361,37.14071597024948

712,21_205_28,-83.42734346804905,38.20435970894279

713,21_109_1,-84.1271197285033,37.346702720197506

714,21_109_12,-84.09992052372881,37.42648577237889

715,21_131_22,-83.31418880229766,37.03489267768593

716,21_165_5,-83.54284621038154,37.962304643691546

717,21_147_32,-84.74277464662742,36.64442505310357

718,21_147_7,-84.50189651379864,36.758356673343414

719,37_87_80,-83.14283513985151,35.703076311663

720,37_173_52,-83.77532805230788,35.486173319446564

721,37_121_30,-82.26913883904395,36.08149331005117

722,37_27_24,-81.63329989108051,36.06571625334442

723,37_39_54,-84.17582207604914,35.10299116272427

724,37_111_14,-82.21139328037297,35.67381627407031

725,37_27_29,-81.74005968157233,36.11162516443061

726,37_43_3,-83.77546606788616,35.14037036766733

727,37_173_26,-83.61585682291219,35.52976182597936

728,37_39_62,-83.73182475890027,35.20455740955735

729,37_113_22,-83.45356988256037,35.20830343987275

730,37_43_23,-83.70800631367315,35.09992223392022

731,37_23_59,-81.83627571995585,35.88048392194049

732,37_87_16,-83.01244581339421,35.75200458207749

733,37_175_55,-82.74776534428247,35.3661714603426

734,37_11_27,-82.06605989175927,36.09545631749877

735,37_27_38,-81.700419146619,35.91503929700774

736,37_43_4,-83.61290139415966,35.05154591093831

737,37_111_60,-82.22676299135523,35.607284424740705

738,54_83_2066,-79.77269909597474,38.91857129524122

739,54_83_2067,-79.89525878977258,38.68428567328832

740,54_83_2276,-79.90898950453689,38.596640930553825

741,54_83_2497,-79.96217487731259,38.52759778024934

742,54_93_43,-79.35580721538476,39.04411664989053

743,54_93_424,-79.64970152694372,39.12874929493291

744,54_93_857,-79.52688982371308,39.06406135650904

745,54_93_887,-79.6515011432813,39.17822811376162

746,54_93_1962,-79.68445810535901,39.061498117287115

747,54_93_2349,-79.60472603557085,39.21220721686182

748,54_83_1783,-79.98643783049312,38.5805977421249

749,54_63_2467,-80.47855922191401,37.47150692008057

750,54_63_307,-80.3773516121161,37.48383625068573

751,54_63_2467,-80.47222152547081,37.469113071532504

752,54_67_888,-80.60097702822006,38.29560603641302

753,54_67_2232,-80.49833005498726,38.241115257651614

754,54_67_2268,-80.52584954243584,38.28012231513417

755,54_67_2232,-80.50095185081669,38.24092792270178

756,54_25_369,-80.21382567636665,37.83759952300805

757,54_83_1083,-79.68679608034753,38.94602432575042

758,54_83_53,-79.51449066545739,38.78721908454055

759,54_83_260,-79.56758995901815,38.75654163966005

760,54_83_806,-79.89864446051918,38.64718757861499

761,54_83_1918,-79.9020367866404,38.751236886280815

762,54_83_2038,-79.71642179607106,38.72017647242651

763,54_83_2115,-79.60537302849431,38.98821447167388

764,54_83_2222,-79.68782657817799,38.844447500095114

765,54_83_2334,-79.88820222987123,38.72846102029663

766,54_83_2392,-79.72329878476152,38.7494263447959

767,54_83_2428,-79.6409534686548,38.882486759558105

768,54_93_569,-79.72870469519766,39.07965730098569

769,54_101_517,-80.37253810125891,38.358464561723416

770,54_101_1632,-80.44717052876814,38.324914676269195

771,54_83_1402,-79.64851075485964,38.828456246621684

772,54_83_2332,-79.61068505413697,38.709175501899914

773,54_101_1081,-80.31300577605906,38.36989530208805

774,54_101_2463,-80.5031352550355,38.307627850960294

775,54_25_1303,-80.16771088216343,37.983351738812885

776,54_25_865,-80.30195748221453,37.889104048004874

777,54_25_1173,-80.16767715283278,37.9069751514475

778,54_25_1285,-80.0640909156268,38.03693870548694

779,54_25_1597,-80.10353068078317,37.964039538162126

780,54_31_1361,-78.65170168303845,38.992342369770554

781,54_71_999,-79.34435566148645,38.9536392483305

782,54_71_1163,-79.25211737481992,38.484643952142605

783,54_71_1217,-79.17861288470344,38.63868719765428

784,54_71_2297,-79.22012746394459,38.56698574399623

785,54_75_84,-79.81310848892723,38.645467722004156

786,54_75_200,-79.76224542780254,38.418976273955224

787,54_75_244,-80.09768775151058,38.445309250423925

788,54_75_349,-80.08200063055752,38.12701428440081

789,54_75_1903,-79.90722615069518,38.519070693379646

790,54_75_2024,-79.7306850260079,38.578663220095606

791,54_75_2164,-80.34585288061557,38.21704221138281

792,54_75_2295,-79.85522908279894,38.28688326962488

793,54_75_2323,-79.93904491541605,38.44229185492073

794,54_93_238,-79.63188922645027,39.02917214863093

795,54_93_2126,-79.44467173989057,39.10637171807389

796,54_31_1695,-78.60264214948018,39.02069276145881

797,54_71_165,-79.09074114659825,38.737777166923436

798,54_71_681,-79.37854993625602,38.87572020687541

799,54_71_2071,-79.17264268496311,38.573133104303274

800,54_75_398,-80.09364594806767,38.39797340577107

801,54_75_1103,-79.8137631150889,38.617159336993865

802,54_75_1281,-80.32822160409735,38.29166294658792

803,54_75_1665,-79.99512205320177,38.455318866600244

804,54_75_1815,-80.34163482145267,38.16432909749122

805,54_75_2017,-79.68158690503321,38.51378383165675

806,54_75_2059,-80.215830102465,38.20735356937961

807,54_75_2161,-80.16776994604008,38.246872708477866

808,54_75_2351,-80.28459786001949,38.31647645832067

809,54_77_1491,-79.50175735288924,39.22505099423495

810,54_23_292,-79.28761268761097,39.046989918174766

811,54_23_2064,-79.29335754960485,39.00522213003799

812,54_83_15,-79.94536021920733,38.6885289183626

813,54_83_340,-79.77509251597436,39.021106086356575

814,54_83_343,-79.97646768639842,38.65617742809333

815,54_83_854,-79.86312207950328,38.58498905976142

816,54_83_973,-79.67144944677786,38.90460076251347

817,54_93_668,-79.75676443354077,39.120895824904636

818,54_101_963,-80.45064168385446,38.374752248993744

819,54_27_2028,-78.52595482621177,39.12345252322654

820,54_31_229,-78.60421386834086,38.97893713626643

821,54_31_395,-78.81037760294889,38.906292613477966

822,54_63_307,-80.38136863864804,37.48054077272786

823,54_63_1177,-80.33796746336229,37.51093906331389

824,54_67_888,-80.59910931239469,38.285075864666005

825,54_25_1331,-80.20748220632741,37.853080776910346

826,54_25_2233,-80.30834524005698,37.925608412857436

827,54_25_2489,-80.13268394679838,38.0021401902202

828,54_71_822,-79.33408178301703,38.86249560761948

829,54_71_1349,-79.54185413419003,38.73718340507504

830,54_71_1765,-79.60245777333625,38.65441538803282

831,54_71_1785,-79.20811287920256,38.51823024528365

832,54_75_85,-79.98462090231295,38.254261561944055

833,54_75_88,-79.65909861429613,38.6089387652846

834,54_75_121,-79.78018467304979,38.69023005442766

835,54_75_155,-80.22890606527135,38.04303851253517

836,54_75_202,-80.17624753433708,38.3315195004691

837,54_75_212,-80.01863207367226,38.25174574957707

838,54_75_329,-79.8935850515969,38.41716224821418

839,54_75_777,-80.04887967571686,38.12475816271702

840,54_75_1341,-80.05944233033902,38.09461368501772

841,54_75_1379,-79.75184981640527,38.38365448698251

842,54_75_1871,-80.27665326968526,38.28781317468358

843,54_75_1915,-79.72549017114386,38.448023993147224

844,54_75_2023,-80.14129528887294,38.31591272331881

845,54_75_2491,-80.32254506060198,38.254954253711894

846,54_75_3580,-79.80442128529543,38.580541255303004

847,54_23_2193,-79.28090709690781,38.940643221505745

848,54_23_2282,-79.23673550103722,38.964520730668006

849,54_31_990,-78.56034644488193,39.05917995582923

850,54_31_2154,-78.71924642587312,39.01844493484273

851,54_31_2466,-78.7489472725515,38.94732395617225

852,54_71_494,-79.34835843280267,38.42276456096892

853,54_71_525,-79.13647340218792,38.66132069581348

854,54_71_904,-79.51087441572787,38.74946607178012

855,54_71_1176,-79.30437275734964,38.81821456714729

856,54_71_1326,-79.48053140317306,38.8663323983151

857,54_31_1316,-78.51448004002714,39.08300626242963

858,54_31_1366,-78.77289608603246,38.97581228345762

859,54_101_314,-80.41753770683587,38.315730290935875

860,54_101_1823,-80.45299594674805,38.29280915266551

861,54_25_2489,-80.1400248824113,38.003000023104676

862,54_25_2514,-80.20839775544377,37.978684453612104

863,54_25_2233,-80.30606901037626,37.925607557779834

864,54_25_2330,-80.04107199855565,37.98513532261073

865,54_71_2425,-79.4461040027207,38.89649070981472

866,54_75_470,-80.23722716844624,38.31074700868737

867,54_75_1144,-80.31950275620802,38.2009283857086

868,54_75_1340,-80.1991355063534,38.384845350211975

869,54_75_1495,-80.14954788883503,38.454074571218186

870,54_75_1725,-79.72657168364645,38.41430443902848

871,54_75_1747,-80.0234081030743,38.092897014714204

872,54_75_1788,-80.2643067279791,38.23932204674043

873,54_75_1981,-80.23624567862365,38.34949145756929

874,54_75_2006,-79.76773288252596,38.646527369644105

875,54_75_2249,-79.86342901396648,38.49291651897394

876,54_75_2477,-80.30171237973153,38.149807579015345

877,54_75_2500,-79.75817060484137,38.596328547353565

878,54_75_2512,-79.86173624359364,38.44859807245052

879,54_83_570,-79.83912292162111,38.761119885408526

880,54_83_693,-79.68666374579965,38.782555775880276

881,54_83_992,-79.73222470501968,38.686797203521195

882,54_83_1421,-79.69310590225653,38.74943436090268

883,54_83_1538,-80.14341420525983,38.52149028203875

884,54_71_2314,-79.59818782635097,38.59195552175292

885,54_25_509,-80.40310257625484,38.23764583384236

886,54_25_1716,-80.27100355768829,37.920863749335986

887,54_25_2137,-80.25444714590424,37.960839627597174

888,54_25_2330,-80.03426090134666,37.97731890636423

889,54_25_2514,-80.21021094868001,37.97523783509447

890,54_31_1618,-78.67085530138334,39.04705710277928

891,54_71_583,-79.27612672574546,38.852633414058126

892,54_71_1228,-79.26940216368256,38.52630060036961

893,54_71_261,-79.48837147143077,38.78825014078263

894,54_71_1141,-79.39901691631532,38.91380579099945

895,54_71_1729,-79.55141297625453,38.62394711166771

896,54_71_2120,-79.51489125604265,38.71357129575481

897,54_71_2418,-79.31527230948224,38.46756771284413

898,54_71_2821,-79.33034994812077,38.780470250424855

899,54_75_449,-79.72662046090095,38.61500906594541

900,54_75_596,-79.77135928489899,38.549460026424065

901,54_75_793,-80.08842844016361,38.17047986038763

902,54_75_1463,-79.97492812682815,38.09464383558604

903,54_75_1763,-79.93800402275359,38.48067327161556

904,54_75_2169,-80.15101789031544,38.41836597396909

905,54_75_2235,-80.21839548554935,38.25992873482579

906,54_75_2250,-80.2686368088419,38.184382709878015

907,54_83_116,-79.80483269297396,38.719957403734504

908,54_83_1109,-79.84747210794072,38.61793779443474

909,54_83_1458,-79.64150948179216,38.78833027037221

910,54_83_1803,-79.93204955991054,38.560555331814555

911,54_83_2473,-79.72570574050845,38.9500142526664

912,54_93_218,-79.33949351456795,38.99727487139333

913,54_93_824,-79.67352687575921,39.017217979646915

914,54_93_1415,-79.59848708394883,39.15785564044072

915,54_93_2147,-79.48687134160934,39.07841523832882

916,54_83_214,-79.77167011844345,38.75133834243797

917,54_83_265,-79.66766152894954,38.7018713215684

918,54_83_687,-79.79123967588077,38.78003275054276

919,21_65_11,-84.0346777889548,37.57863888114272

920,37_75_3,-83.9378653834035,35.432146322569366

921,37_75_16,-83.687245466619,35.330412925374205

922,37_27_14,-81.73814658028954,35.935881369043976

923,37_175_49,-82.93614675188695,35.20575485764557

924,37_175_9,-82.93066882272707,35.159001555260765

925,54_67_2268,-80.54139927065671,38.274283642066216

926,37_11_16,-81.76795124822054,36.0679388411215

927,37_113_35,-83.33666770154112,35.062299264570164

928,37_113_177,-83.5993198276612,35.09973913018693

929,54_101_689,-80.37036465723975,38.26885699477748

930,54_101_705,-80.33626678290877,38.346402345362286

931,54_101_1753,-80.21161048872284,38.4717260068629

932,54_101_2201,-80.49395363987074,38.33091536219912

933,54_101_2438,-80.44330185836544,38.406290557017265

934,37_39_6,-84.15861375195527,35.16559631284229

935,37_39_110,-83.7360189811706,35.165498908839595

936,54_25_125,-80.17267260979065,38.036449788234144

937,54_25_1274,-79.99996972316046,38.01877257223145

938,54_25_1389,-80.26267964509988,37.897506226804616

939,37_87_74,-83.21128819557451,35.69314348945036

940,37_111_57,-82.02126470599434,35.76781702657732

941,37_111_43,-81.91554420272898,35.88443375874864

942,37_111_27,-82.12224173442098,35.741290073982924

943,37_113_45,-83.43272439607686,35.18904621245832

944,37_121_9,-82.36904067436932,36.095636022017594

945,37_175_30,-82.91526026972471,35.27546767808623

946,37_87_72,-82.94779611075305,35.37390858240533

947,37_39_60,-83.75657834581938,35.184236450935764

948,37_43_5,-83.8652315009238,35.09755075889277

949,37_43_11,-83.7653455919971,35.14598739696094

950,37_75_4,-83.9935302579772,35.301593846540364

951,54_71_5134,-79.16976097813556,38.59682317127849

952,54_23_4051,-79.32413815079936,38.99165629349913

953,54_31_4259,-78.58031824910807,39.032244255927104

954,54_75_7814,-79.92632348863008,38.46919429541894

955,54_75_7830,-80.14000460077804,38.42204605012858

956,54_75_7846,-80.05884070324105,38.240249495589374

957,54_75_7850,-79.95291747943341,38.18140353626369

958,54_75_7851,-80.06002969231027,38.173762459736515

959,54_75_7860,-80.23329660942689,38.274238736663655

960,54_75_8772,-79.79141313635589,38.40322632060283

961,54_83_5439,-79.65751606719328,38.93551878754845

962,54_83_5481,-79.56595441839815,38.76602759835184

963,54_83_5482,-79.73799751234372,38.74733749556106

964,54_83_5486,-79.61054517850471,38.66925543738133

965,54_83_8049,-79.4328911788647,38.93263282386666

966,54_83_8051,-79.66377312265786,38.99758894870056

967,54_83_8058,-79.56293913158893,38.935269185979514

968,54_83_8060,-79.69385490304703,38.94761144639288

969,54_83_8106,-79.78718295233058,38.80241014394219

970,54_83_8108,-79.78426820089707,38.75867909458502

971,54_83_8109,-79.81488024585863,38.72978759301229

972,54_83_8136,-79.85866315722151,38.6254407356861

973,54_83_8144,-79.9250844693542,38.55437166378133

974,54_75_5228,-80.29692560828852,38.31814373082979

975,54_75_5234,-80.35521473612282,38.241359644834816

976,54_75_6159,-79.99109336007866,38.21976937280396

977,54_75_7802,-79.69345794233426,38.61981171717856

978,54_93_8314,-79.50266864165864,39.09641854535201

979,54_93_8321,-79.77647536143304,39.15468086636686

980,54_93_8333,-79.36900684843339,39.00585610671344

981,54_101_5876,-80.4385281211651,38.40476463412474

982,54_101_5880,-80.43808679660145,38.30779000727437

983,54_101_8495,-80.35972613716126,38.343437422466764

984,54_101_8499,-80.39464390706027,38.288390889763946

985,54_101_8820,-80.21761230028447,38.470061114175515

986,54_101_8822,-80.48735774000961,38.347331465606025

987,54_93_5707,-79.69201027555502,39.14839009199612

988,54_93_5713,-79.74174857110128,39.070285644504665

989,54_93_5723,-79.63537355716113,39.012499305635075

990,54_93_8301,-79.60291475502666,39.17265993172189

991,54_25_4060,-80.36954950906721,38.153851421637064

992,54_25_4083,-80.11849108938239,37.99887758205454

993,54_25_4087,-80.12910783657306,37.927286905318375

994,54_25_4101,-80.27163694427954,38.01793291223658

995,54_25_4140,-80.21705344228296,37.86257958049933

996,54_25_6688,-80.40727627100844,38.20513514991698

997,54_25_6704,-80.13741864344482,38.026876825765896

998,54_71_7782,-79.58229545546722,38.60866053831143

999,54_75_5173,-79.63705634089366,38.666333163180354

1000,54_75_5178,-79.70758272071163,38.58052648042404

1001,54_75_5180,-79.81354737657539,38.672405932088495

1002,54_75_5189,-79.91020979173791,38.509514083257955

1003,54_75_5191,-79.94039043307285,38.440358758672396

1004,54_75_5200,-79.87380517886996,38.38950284086883

1005,54_75_5208,-80.14782819366083,38.35123866621117

1006,54_75_5210,-80.26484884278113,38.368385161325314

1007,54_75_5216,-79.86762863209329,38.2992268440539

1008,54_75_5221,-80.02620170831109,38.20932096035778

1009,54_75_5231,-80.3277567597883,38.28171288031544

1010,54_75_5236,-80.20413361881715,38.209686242883606

1011,54_75_5237,-80.3470184295059,38.231353291069105

1012,54_75_6154,-79.77281313077505,38.45906135890009

1013,54_75_7804,-79.73201283081835,38.596725419153366

1014,54_75_7822,-79.83948271830397,38.44985757881352

1015,54_75_7863,-80.29193973079178,38.2311710447272

1016,54_75_7870,-80.135513307694,38.12942622513953

1017,54_75_7877,-79.98483708902069,38.122026363842956

1018,54_75_7882,-79.9924763985748,38.06920092405271

1019,54_75_8774,-80.16778773470442,38.36720751674529

1020,54_75_8779,-80.25048777415006,38.30359791185713

1021,54_71_5085,-79.25048754582367,38.85964104482135

1022,54_71_5099,-79.37881638590227,38.86461146636317

1023,54_71_7710,-79.25877450980364,38.88967918268299

1024,54_71_7749,-79.50476022632907,38.766836789495194

1025,54_25_4078,-79.96902451603034,38.05731035790159

1026,54_25_4085,-80.1463107200037,37.984548373827195

1027,54_25_6686,-80.43972418203059,38.214845791579684

1028,54_25_6706,-80.06509438292417,37.975937679436896

1029,54_25_6716,-80.25520370317031,37.93527782189364

1030,54_23_4054,-79.32750093258613,38.946667565436464

1031,54_83_5446,-79.63507269301194,38.838417007542155

1032,54_83_5495,-79.92985661332844,38.73400633714148

1033,54_83_5522,-79.88390352394259,38.57599023682198

1034,54_83_8050,-79.7130234477893,39.00192371381971

1035,54_83_8099,-79.71565094225625,38.744244536338044

1036,54_83_8104,-79.7313742727817,38.67984256416386

1037,54_83_8107,-79.84787125936661,38.743646762577946

1038,54_83_8135,-79.88598783891844,38.69552666292892

1039,54_83_8137,-79.91227875092746,38.593378481451566

1040,54_83_8152,-80.1545864141601,38.47111451434736

1041,54_93_5710,-79.74288058483714,39.11232096636405

1042,54_93_5715,-79.6620590003023,39.04831074538652

1043,54_93_8316,-79.51631000483596,39.069823685231796

1044,54_93_8324,-79.82416443929998,39.12635097981754

1045,54_93_8327,-79.6793477924556,39.0755513013868

1046,54_93_8330,-79.37596771516958,39.06933780458818

1047,54_93_8811,-79.39997262743408,38.989170245048186

1048,54_63_385,-80.38538161482242,37.52120459821815

1049,54_67_5055,-80.53860226166181,38.238049281912716

1050,54_67_8764,-80.57649212212436,38.25125478505644

1051,54_71_7742,-79.50592986460335,38.72071704543337

1052,54_71_7756,-79.19849406816923,38.61982233522648

1053,54_71_7762,-79.26187770192459,38.53813964404079

1054,54_71_7767,-79.27667340307522,38.45096016434775

1055,54_75_5179,-79.80175571995274,38.697143253307495

1056,54_75_5181,-79.81138328543047,38.59996177830055

1057,54_75_5184,-79.70787274352854,38.51925768579002

1058,54_75_5187,-79.74159061928263,38.38264080606953

1059,54_75_5199,-79.9070376106604,38.384932092975774

1060,54_75_5205,-80.08568726646133,38.375665079489444

